,Text,Label
18,"СБУ викрила агентурну мережу ГРУ рф, до якої входив народний депутат України",True
19," На Закарпатті:  затримали ще одного агента російських спецслужб в Мукачево. Ним виявися громадянин рф, який прибув у регіон для збору суспільно-політичної інформації.  ",True
20, У Києві:  в ході спецоперації затримано організатора каналу нелегального збуту зброї та боєприпасів. Для маскування він діяв під виглядом волонтера одного з добровольчих формувань.  ,True
21," На Рівненщині:  співробітники СБУ ідентифікували та повідомили про підозру командиру підрозділу окупаційних угруповань рф, який віддав наказ про ракетні обстріли критичної інфраструктури у місті Дубно.  За викритими фактами СБУ проводить системну роботу з встановлення і притягнення до відповідальності всіх винних осіб.",True
22," У Києві:  Нейтралізовано російську агентуру, яка розвідувала оборонні позиції ЗСУ і Тероборони, а також  суспільно-політичну обстановку в столиці та в області.  ",True
23, У Донецькій області:  Затримано коригувальника ракетних обстрілів. Зловмисник збирав координати переміщення техніки і дислокації підрозділів ЗСУ в районі Бахмуту.  Також за матеріалами СБУ повідомлено про підозру одному з пропагандистів терористичної організації «днр».  ,True
24," У Вінницькій області:  Нейтралізовано два злочинних угруповання, які організували нелегальне переправлення за кордон українців призовного віку.",True
25,"СБУ затримала агента воєнної розвідки рф, який здавав ворогу інформацію для обстрілів Житомирщини і планував вступити до «розстрільних груп» окупантів",True
26,СБУ викрила плани рф щодо псевдореферендуму з приєднання окупованих регіонів України ,True
27,"Українські пілоти так вправно бомблять окупантів, що ті навіть не встигають засікти їх на своїх радарах ",True
28,"СБУ викрила ділків, які «видавали» українські паспорти російським диверсантам",True
29,"Перехоплення СБУ підтверджує, що «обстріл» Оленівської колонії вчинили самі окупанти",True
30,"СБУ викрила ділків, які вивозили за кордон призовників: ліквідовано «схеми» у Києві, Миколаєві та Львові",True
31,"СБУ ліквідувала мільйонну ботоферму, яка розхитувала обстановку в Україні на замовлення однієї з політсил",True
32,"СБУ припинила діяльність агентурної мережі фсб рф, яка діяла в декількох областях України",True
33,"СБУ встановила зрадників, які допомогли рф викрасти понад 650 тис. тонн українського зерна з тимчасово окупованих Херсонщини і Запоріжжя",True
34,СБУ повідомила про підозру у державній зраді колишньому заступнику голови ГУР МОУ,True
35,"СБУ зібрала доказову базу ще на трьох колаборантів, яких рф «призначила» керівниками на Херсонщині",True
36,"СБУ затримала кілерів спецслужб рф, які планували вбивства міністра оборони та керівника ГУР МО України",True
37,СБУ викрила «крота» спецслужб рф у харківському управлінні Служби безпеки,True
38,"СБУ нейтралізувала російську інтернет-агентуру, яка поширювала пропаганду рф в Україні",True
39,"СБУ затримала російського агента, який збирав розвіддані про постачання західного озброєння в Україну",True
40,СБУ нейтралізувала російських диверсантів і передала ЗСУ понад 700 координат для вогневого ураження окупантів на східному фронті,True
41,"СБУ ідентифікувала приятеля Кадирова, який катував неповнолітнього під час тимчасової окупації Київщини",True
42,"СБУ заблокувала діяльність столичної компанії, яка входила до структури «Газпром нєфті»",True
43,"СБУ затримала росіянина, який розвідував позиції артилерії ЗСУ на сході України",True
44,"У Житомирі СБУ заблокувала масштабну схему продажу автомобілів, які ввозили в Україну під виглядом гуманітарної допомоги",True
45,"СБУ знайшла понад 8 млн грн готівки у чиновниці Львівської міськради та її спільників, які підозрюються у нелегальному переправленні призовників за кордон",True
46,СБУ викрила спробу фсб встановити «жучки» в кулуарах Верховної Ради,True
47,"СБУ затримала росіянина, якого фсб перекинула в Україну для збору розвідданих поблизу Краматорська",True
48,"СБУ викрила у Києві підпільний серверний центр, який російські хакери використовували для кібератак проти України",True
49,Служба безпеки України викрила агентів рф у пенітенціарній системі південних регіонів України,True
50,"Контррозвідка СБУ затримала агентів рф, які намагалися влаштуватися до підрозділів ЗСУ",True
51,"СБУ викрила агентурну групу російського ГРУ, яка коригувала ракетні удари по Запоріжжю",True
52,"СБУ викрила ділків, які під час повномасштабного вторгнення рф намагалися вкрасти з держбюджету понад 240 млн грн",True
53,СБУ завадила фсб організувати в Україні постановочні «акції протесту» до Дня Незалежності,True
54,СБУ нейтралізувала два канали незаконного обігу зброї у столичному та центральному регіонах України,True
55,"СБУ знешкодила агентурну мережу рф, яка у перші дні війни координувала наступ російських військ на Київ",True
56,За матеріалами СБУ «кріт» фсб у Кабміні проведе 12 років за ґратами,True
57,За матеріалами СБУ арештовано активи ще 4 російських компаній на 72 млн грн,True
58,СБУ затримала за державну зраду керівника Інституту підготовки юридичних кадрів Служби безпеки,True
59,"СБУ зібрала доказову базу на ще одного «кадирівця», який убив 5-х цивільних у Бучі",True
60,"СБУ ідентифікувала російських катів, з полону яких вирвався житель Київщини під час контрнаступу ЗСУ",True
61,"СБУ оголосила підозру зраднику, який «будував» ворожу агентурну мережу на Харківщині",True
62,"СБУ нейтралізувала злочинну організацію, яка під виглядом добробату викрадала людей на Львівщині",True
63,СБУ та НАБУ розслідують можливе незаконне привласнення гуманітарної допомоги ТОП-посадовцями у Запорізькій області,True
64,"СБУ викрила масштабну корупційну схему в ДСНС, яка ставила під загрозу життя тисяч українців",True
65,"СБУ зібрала доказову базу щодо воєнних злочинів ще трьох військових рф, які творили безчинства під час окупації Київщини",True
66,"За матеріалами СБУ суд покарав агента фсб, який скоригував ракетний удар по аеродрому «Краматорськ»",True
67,СБУ знешкодила ще одного «законсервованого» агента рф: розвідував прикордонні укріплення на Сумщині,True
68,"СБУ блокувала роботу мережі агітаторів, які зі Львова працювали на бойовиків «лнр»",True
70,"СБУ заблокувала ще дві ботоферми, які розганяли деструктивний контент в Україні",True
71,"За ініціативи СБУ арештовано активи компанії, яка підконтрольна «гауляйтеру» тимчасово окупованої Херсонщини Сальдо",True
72,СБУ посилює безпекові заходи в Умані напередодні свята Рош-ха-Шана,True
74,СБУ повідомила про підозру організатору потужної ботоферми на Прикарпатті,True
75,"СБУ провела спецоперацію, завдяки якій не допустила посилення впливу рф на роботу митних органів України",True
76,СБУ викрила зрадницю на підприємстві ракетно-космічної галузі: передавала рф оборонні розробки і коригувала обстріли,True
77,"СБУ нейтралізувала ще одну ботоферму у Києві, яка «співпрацювала» з PR-компаніями рф",True
78,СБУ викрила двох колаборантів на нещодавньо деокупованій території Харківщини ,True
79,"За матеріалами СБУ 15 років за ґратами проведе агент воєнної розвідки рф, який «працював» на Запоріжжі",True
80,СБУ відкрила кримінальне провадження після обстрілів дамби на Дніпропетровщині й ТЕЦ на Харківщині,True
81,"СБУ викрила російського агента, який намагався влаштуватися до полку «Азов»",True
82,"СБУ затримала російського агента, який фіксував на прихований відеореєстратор позиції ЗСУ на півдні України",True
83,СБУ затримала на Донеччині «законсервованих» диверсантів рф з угруповання «Мотороли»,True
84,СБУ запобігла «витоку» за кордон секретних технологій з виробництва авіадвигунів для винищувачів,True
85,На Вінниччині СБУ заблокувала контрабанду психотропів на понад 37 млн грн,True
86,"Додому з полону повернувся наш Герой – співробітник СБУ, який разом з іншими захисниками до останнього боронив Маріуполь на «Азовсталі»!",True
87,СБУ викрила плани окупантів щодо залучення дітей до голосування на псевдореферендумі так званої «днр»,True
88,"СБУ нейтралізувала хакерське угруповання, яке «зламало» майже 30 млн акаунтів громадян України та ЄС",True
89,"СБУ ідентифікувала понад 1,5 тис. осіб, яких ворог планує залучити до організації псевдореферендуму на Запоріжжі",True
90,"СБУ затримала ще трьох колаборантів на деокупованій Харківщині, у тому числі й втікачку-заступницю мера Вовчанська",True
91,"СБУ розслідує понад 1600 проваджень за фактами колабораційної діяльності, 420 осіб уже чекають вироків суду",True
92,СБУ викрила агентів фсб на Донеччині і в Дніпрі: один із них працював на ворога з тюрми,True
93,На деокупованій території Харківщини СБУ виявила ще одну катівню рашистів,True
94,"Слідчі СБУ «розкололи» російського військового, який розстріляв цивільного у Бучі",True
95,СБУ знешкодила в Одесі злочинне угруповання підсанкційного «злодія в законі» на прізвисько «Антимос»,True
96,"На Черкащині СБУ викрила прихильника рф, який планував приєднатися до бойового підрозділу «кадировців»",True
97,"СБУ затримала російського агента, який «наводив» удари дронів-камікадзе на півдні Одещини",True
98,"СБУ затримала чиновницю столичного ЦНАП, яка закликала знищувати українців",True
99,"СБУ повідомила про підозри ще 16 організаторам псевдореферендуму рф на тимчасово окупованих територіях Донеччини, Херсонщини і Запоріжжя",True
100,"СБУ викрила агентуру рф, яка збирала розвіддані про фортифікаційні укріплення поблизу Краматорська і Запоріжжя",True
101,"СБУ затримала колаборанта, якого росіяни призначили керувати окупованим селом Димер на Київщині",True
103,"СБУ викрила агентурну мережу рф, яка готувала провокації в Одесі до дня народження путіна",True
104,"СБУ повідомила про підозру зраднику, який погрожував вбивством керівнику Луганщини",True
105,"СБУ затримала зрадника в деокупованому Вовчанську, який допомагав рашистам захопити і окупувати місто",True
106,СБУ розпочала кримінальне провадження за фактом обстрілу гуманітарної колони на околиці Запоріжжя,True
107,"СБУ ліквідувала масштабну схему на Житомирській митниці, яка завдала бюджету майже 40 млн грн збитків",True
108,Курсанти Національної академії СБУ склали військову присягу на вірність українському народові,True
109,"СБУ затримала у Чернівецькій області іноземного контрабандиста зброї, який майже 5 років переховувався від слідства",True
110,"СБУ затримала російського агента, який приховано фотографував оборонців Одеси",True
111,"Загарбники під час фейкового референдуму порахували навіть «голоси» українців, які виїхали з окупованої території",True
112,"СБУ ліквідувала у Дніпрі потужну нарколабораторію, яку «кришував» місцевий правоохоронець",True
113,"СБУ встановила, що терористи «днр» «намалювали» собі іноземних спостерігачів на фейковому референдумі «заднім числом»",True
114,"СБУ викрила агентів рф, які готували псевдореферендум на Миколаївщині",True
115,"На Харківщині фермери-колаборанти передавали ворогу 70% зібраного врожаю, ˗ розслідування СБУ",True
116,СБУ затримала коригувальників ворожого вогню по позиціях ЗСУ на східному і південному фронтах,True
117,СБУ викрила на масових поборах керівництво державної виконавчої служби Одещини,True
118,"СБУ повідомила про підозру громадянину білорусі, який найманцем прийшов на війну в Україну ",True
119,"Окупанти заздрять озброєнню ЗСУ, бояться висунути голови з окопів та вважають себе смертниками",True
120,"СБУ знешкодила у Києві злочинне угруповання, яким з рф керував депутат-зрадник кива",True
121,За матеріалами СБУ 15 років за гратами отримав «Професор» - організатор міжрегіональної агентурної мережі фсб рф,True
122,"«Ми тут м’ясо»: російські окупанти економлять боєкомплекти,  а їхні коригувальники наводять вогонь по своїх ",True
123,СБУ відкрила провадження за фактом обстрілу цивільних об’єктів у Запоріжжі: наразі відомо про 12 загиблих,True
125,СБУ закликає українців не знімати та не поширювати відео ворожих «прильотів»,True
126,СБУ викрила соратника киви на коригуванні ракетних ударів по Дніпру: «полював» за локаціями українських систем ППО,True
127,СБУ виявила нову катівню рашистів поблизу однієї із найбільших святинь Донеччини,True
128,СБУ знешкодила багатофункціональну мережу російського гру у Харківській області: допомагали ворогу прицільно бити по Збройних Силах України,True
129,СБУ викрила митрополита однієї з єпархій УПЦ МП на роботі в інтересах рф,True
130,"СБУ викрила зрадника, який постачав військам рф координати для ракетних ударів по Києву",True
131,"За матеріалами СБУ інформаторка рф, яка наводила вогонь по ЗСУ на Донбасі, отримала 9 років за ґратами",True
132,СБУ і ДБР затримали топпоплічницю рашистів у деокупованому Куп'янську: збирала для рф «податки» з місцевого населення,True
133,СБУ викрила новий «прийом» фсб: намагалися наповнити Україну завербованими «зеками з лнр»,True
134,"За матеріалами СБУ бойовик, який охороняв терориста «Гіві», отримав 13 років тюрми",True
135,"СБУ ліквідувала ще чотири канали нелегального виїзду ухилянтів, які не хотіли захищати Україну ",True
136,"СБУ затримала «на гарячому» агента рф, який розвідував позиції ЗСУ на Харківщині",True
137,"СБУ: рашисти так тікали від ЗСУ на Херсонщині, що «забули» цілі арсенали своєї зброї",True
138,СБУ: в обмін за голоси на псевдореферендумі рашисти пропонували людям «військову форму» на дітей,True
139,"Як працюють російські «заградзагони»: зеків розстрілюють мобілізовані новачки, а тих – регулярні війська",True
140,"СБУ викрила на масштабній корупції чиновників у Дніпрі: не давали дозвіл на поховання, якщо не отримали хабар",True
141,Україна веде активний контрнаступ на кіберфронті – Ілля Вітюк,True
142,"СБУ «розколола» російських диверсантів з приватної військової компанії, яких спецпризначенці Служби затримали на Харківщині минулого тижня",True
143,Російська влада використовує свою армію зеків як «гарматне м’ясо» – щоб розвідувати українські позиції на передовій,True
144,"СБУ затримала агента рф, який збирав координати українських «центрів прийняття рішень» на Чернігівщині ",True
145,СБУ затримала організаторку фейкового референдуму рф на Луганщині,True
146,"На Вінниччині СБУ затримала 4 мешканців, які знімали та пересилали відео з «прильотами»",True
147,"СБУ знешкодила на Донеччині агентуру фсб, яка «полювала» за позиціями українських «Джавелінів»",True
148,"СБУ затримала блогера, який оприлюднив відео обстрілу Бурштинської ТЕС на Івано-Франківщині",True
149,"СБУ ліквідувала у Дніпрі ворожу ботоферму, яка створила майже 10 тис. фейкових акаунтів для «розгону» кремлівської пропаганди в ЄС",True
150,СБУ повідомила про підозру двом представникам окупаційної влади на звільненій Харківщині,True
151,"СБУ затримала колаборанта, який допомагав окупантам втікати лісами від контрнаступу ЗСУ на Донеччині",True
152,"СБУ знешкодила російську агентуру, яку очолював чиновник із Миколаєва: зрадника затримали під час наради у мера",True
153,"У російських «мобіків» на Донбасі почалася паніка: щойно мобілізованих рашистів кидають у саме пекло, де їх на земельні добрива перетворює ЗСУ",True
154,СБУ затримала президента промислового гіганта Мотор Січ за підозрою у роботі на рф,True
155,СБУ опублікувала докази співпраці з рф президента промислового гіганта Мотор Січ,True
156,"СБУ затримала поплічника рф, який наводив ворожі ракети по Рівному",True
157,СБУ ліквідувала нові канали виїзду «ухилянтів» за кордон під виглядом перевізників гуманітарної допомоги,True
158,За поданням СБУ суд взяв президента «Мотор Січі» під варту,True
159,"СБУ знешкодила у Миколаєві російських агентів, які позиціювали себе як проросійське «підпілля»",True
160,Нові результати роботи наших спеців з ЦСО «А» СБУ з демілітаризації окупантів ,True
161,СБУ виявила у Києві підпільний склад з понад 4 тоннами прекурсорів та знешкодила наркокартель на Черкащині,True
162,"СБУ затримала колаборантку, яка очолювала окупаційну «роспочту» на Харківщині",True
163,"СБУ затримала депутата ОПЗЖ та керівника філії столичного банку, які пропонували призовникам втікати за кордон",True
164,Мінус ще четверо «асвабадітєлєй»: результат роботи снайперської групи ЦСО «А» СБУ,True
165,"ЗСУ так активно знищують російську техніку, що окремі підрозділи окупантів перетворилися на «лісапедні батальйони»",True
166,"СБУ затримала на Харківщині депутата, який під час окупації одним із перших почав працювати на рашистів і забезпечував їх продовольством",True
167,У своєму розслідуванні щодо вибуху на Кримському мосту росіяни далекі від реальності – Василь Малюк,True
168,Очищення СБУ – один із головних пріоритетів сьогодні – в.о. Голови Служби Василь Малюк,True
169,"СБУ спільно з ДБР затримала високопосадовця прокуратури, який за гроші «гарантував» оформлення групи інвалідності ",True
170,"Контррозвідка СБУ системно перевіряє інфраструктурні об’єкти, щоб виявити потенційних зрадників",True
171,СБУ продовжує очищувати власні лави: затримано недоброчесного співробітника Служби,True
172,"СБУ затримала агентку рф, яка «полювала» за місцями дислокації бойових літаків ЗСУ на південному напрямку",True
173,Військові контррозвідники перетворили на друшляк російську станцію РЕБ «Сілок-01» ,True
174,"СБУ затримала агента рф, який шпигував за позиціями HIMARS і далекобійних гаубиць М777 на південному напрямку",True
175,В рф чоловікам пропонують вбивати українців в обмін на списання боргів за комуналку,True
176,"З полону звільнили ще 52 українців, - ексклюзивне відео СБУ",True
177,Професійні військові рф не витримують натиску ЗСУ і масово пишуть рапорти на розірвання контрактів,True
178,СБУ затримала коригувальника ракетних ударів по Бахмуту,True
179,"СБУ затримала у Києві шахрая, який за пів мільйона доларів «гарантував» підприємству уникнути санкцій РНБО",True
180,СБУ провела обшуки у керівництва УПЦ МП у Кіровоградській області,True
181,"СБУ затримала диверсанта російської воєнної розвідки, який готував вибухи на Одеській залізниці",True
182,Російська армія залишає навіть своїх медиків стікати кров’ю на полі бою – допит полоненої,True
183,"Служба безпеки затримала шпигунку фсб, яка намагалася проникнути в СБУ і стати «подвійним агентом»",True
184,"СБУ закінчила розслідувати справу «крота» гру, який знаходився у Харківському управлінні Служби безпеки",True
185,"СБУ викрила чиновника на Черкащині, який закликав до підтримки ворожих військ та знищення українців",True
186,"Очільник СБУ та посли країн G7 обговорили безпекові виклики, які постали перед Україною під час війни",True
187,"СБУ затримала депутата, який вивозив до рф українське зерно з Харківщини",True
188,"За матеріалами СБУ до 15 років тюрми засуджено зрадника, який «здав» окупантам командира добробату на Київщині",True
189,"СБУ ліквідувала канал втечі «ухилянтів» за кордон, яким скористався один з полтавських депутатів",True
190,"За матеріалами СБУ до 7 років тюрми засуджено російську агентку «Побєда», яка шпигувала за підрозділами ЗСУ",True
191,"СБУ затримала колишнього бойовика терористичного угруповання «Призрак», який сподівався «залягти на дно» в Одесі",True
192,"СБУ затримала у Запоріжжі блогера, який працював на Телеграм-канал шарія",True
193,"Служба безпеки затримала коригувальника, який наводив російські ракети по будівлі СБУ у Миколаєві",True
194,"СБУ викрила фермера-колаборанта, який годував окупантів під час окупації Київщини",True
195,"СБУ викрила ворожого поплічника в рясі, який працював на гауляйтера Харківщини",True
196,"СБУ знешкодила ворожу ДРГ, яка готувала вбивства командирів Сил спеціальних операцій ЗСУ",True
197,СБУ забезпечує передачу до держвласності одного з найбільших нафтопереробних заводів країни,True
198,"СБУ затримала блогера кремлівського рупора «russia today», який приїхав в Україну і поширював в ЄС фейки про війну",True
199,СБУ ліквідувала ще три схеми втечі ухилянтів за кордон ,True
200,"СБУ повідомила про підозру громадянину рф, який готував державний переворот в Україні",True
201,"СБУ ліквідувала ворожу ботоферму, яка щодня створювала понад 500 акаунтів для поширення кремлівської пропаганди",True
202,Нічне полювання спеців ЦСО «А» СБУ: двоє окупантів так і не дочекались світанку,True
203,"СБУ затримала ворожого агітатора, який готував фейки для ток-шоу Соловйова",True
204,"СБУ затримала на Херсонщині бойовика рф, який стріляв у мирне населення",True
205,"СБУ затримала російського агента, який «здавав» позиції української ППО на Харківщині",True
206,"СБУ проводить стабілізаційні заходи та виявляє колаборантів і зрадників на Херсонщині,",True
207,"СБУ «розколола» ворожих поплічниць на деокупованій Луганщині, які здавали окупантам дані про українських патріотів та переселенців",True
208,"СБУ затримала російського шпигуна, який розвідував позиції Сил оборони поблизу північного кордону України",True
209,СБУ відкрила 17 кримінальних проваджень за фактами обстрілу України 15 листопада,True
210,"СБУ виявила у звільнених районах Миколаївщини більше 100 мін, які ворог сховав у школах",True
211,"СБУ виявила списки агентів фсб, які співпрацювали з ворогом під час окупації Херсону",True
212,СБУ заблокувала ще чотири канали втечі ухилянтів за кордон,True
213,СБУ виявила ще одну катівню рашистів у звільненому Херсоні,True
214,"СБУ затримала агента воєнної розвідки рф, який «наводив» російські ракети на енергетичні об’єкти Вінниччини",True
215,"СБУ затримала депутата Херсонського осередку ОПЗЖ, який працював на рашистів у період окупації регіону",True
216,Cуд у Гаазі виніс перший вирок у справі збиття «Боїнг 777» на рейсі MH-17,True
217,"СБУ затримала у Тернополі іноземного злочинця, якого шукає Інтерпол, і який намагався створити кримінальне угруповання в Україні",True
218,"СБУ затримала «високопоставлену» колаборантку, яка очолювала «апарат» окупаційної адміністрації у звільненому районі Миколаївщини",True
219,"СБУ повідомила про нові підозри митрополиту на Вінниччині, який виправдовував російську агресію",True
220,"СБУ знешкодила злочинне угруповання, яке пропонувало «ухилянтам» виїхати до росії",True
221,"Служба безпеки затримала помічника «министра мвд лнр», який захоплював будівлю луганського управління СБУ",True
222,"СБУ передала до суду справу російського агента, який працював на терориста Стрєлкова",True
223,СБУ проводить безпекові заходи у Києво-Печерській Лаврі,True
224,"СБУ затримала у Херсоні колаборанта, який «вибивав голоси» за приєднання регіону до рф",True
225,"На звільненій Харківщині СБУ викрила посадовців Укрзалізниці, які допомагали ворогу підтримувати залізничне сполучення з рф",True
226,"СБУ знайшла проросійську літературу, мільйони готівки та «сумнівних» громадян рф під час безпекових заходів у приміщеннях УПЦ (МП)",True
227,СБУ повідомила про підозру у державній зраді ексміністру освіти часів януковича,True
228,"СБУ викрила шахрая, який від імені керівника військової адміністрації Кривого Рогу організував фейковий збір грошей для Тероборони",True
229,СБУ затримала коригувальника масованого ракетного удару по військових та енергетичних об’єктах Харкова,True
230,Спецпризначенці СБУ знищили «Джавеліном» ворожу БМП разом з піхотою на броні,True
231,"СБУ затримала у Херсоні ворожого поплічника, який допомагав фсб втікати на катерах на лівий берег Дніпра",True
232,СБУ затримала головну фінансистку окупантів у звільненому районі Миколаївщини,True
233,"СБУ запобігла вивезенню з України елітного автопарку, зброї і антикваріату, які належать президенту промислового гіганта Мотор Січ",True
234,"СБУ провела обшуки в енергетичній компанії, яка контролює 6 обленерго і має російських власників",True
235,"З полону звільнили ще 50 українців, - ексклюзивне відео СБУ",True
236,"СБУ затримала у Києві російського агента, який прибув з Криму готувати диверсії",True
237,СБУ ліквідувала канал втечі ухилянтів до ЄС через самопроголошене Придністров’я,True
238,"СБУ перевірила приміщення УПЦ (МП) на Буковині: знайшли методички з москви, російське громадянство та посвідчення окупантів",True
239,"СБУ затримала зрадника, який хотів передати росіянам флешку з даними про співробітників Служби безпеки, ЗСУ, ГУР та «Азову»",True
240,"СБУ затримала в Одесі агента фсб, який знімав на прихований відеореєстратор позиції Сил оборони",True
241,"З полону звільнили ще 12 українців",True
242,"СБУ знешкодила ворожу агентуру, яка наводила російські ракети на школи у Слов’янську",True
243,"СБУ затримала агента, який передавав ворогу розвіддані про ППО через російських «журналістів»",True
244,"СБУ знайшла в об’єктах УПЦ (МП) на Тернопільщині та Прикарпатті пропагандистські матеріали, що заперечують існування України",True
245,"СБУ затримала у Херсоні чергових зрадників з окупаційного «СІЗО», де рашисти катували викрадених українців",True
246,"СБУ затримала російського коригувальника, який «наводив» ракети для повторних ударів по Запорізькій інфраструктурі",True
247,СБУ затримала на Харківщині «посадовця» колишньої окупаційної адміністрації Балаклії,True
248,"Комуністичний режим намагався знищити всі сліди Голодомору, але завдяки архівам СБУ нас чекають нові значущі знахідки, – директор Архіву",True
249,"Росіяни намагаються залякати нас темрявою, а ми натомість запалюємо феєрверки на їхніх позиціях ",True
250,СБУ проводить безпекові заходи в Мукачівській єпархії УПЦ (МП),True
251,"СБУ затримала у Вінниці зрадницю, яка допомагала окупантам на Херсонщині і втекла звідти після приходу ЗСУ",True
252,"СБУ затримала двох колаборантів з колишнього «мвд рф» на Херсонщині, які викрадали українців до катівень",True
253,СБУ провела обшуки у Мураєва та його поплічників,True
254,"За матеріалами СБУ підозру отримав заступник голови держдуми рф Бабаков, який володіє однією з українських енергокомпаній",True
255,"СБУ затримала в Лимані колаборантку, яка пропонувала «сухпайки» з рф в обмін на підтримку окупаційної влади",True
256,"СБУ перевірила монастир УПЦ (МП) на Закарпатті, де черниці закликали до «пробуждения матушки-Руси»",True
257,"СБУ викрила високопосадовців з митниці, які блокували вивезення українського зерна до ЄС",True
258,"СБУ повідомила про підозру священнику з Лаври, на богослужінні якого прославляли «русскій мір»",True
259,"З полону звільнили ще 50 українців",True
