,Link,Text,Label
140,https://t.me/c/1376264484/1717,Міністерство оборони Великобританії оприлюднює нову карту бойових дій на території України.,True
141,https://t.me/c/1376264484/1721,"У так званому ""ДНР"" скасували парад Перемоги та ходу Безсмертного полку 9 травня через загрозу обстрілу",True
142,https://t.me/c/1376264484/1725,Низка дивних пожеж у Росії триває,True
143,https://t.me/c/1376264484/1729,На узбережжі Чорного моря з'являються мертві дельфіни.,True
144,https://t.me/c/1376264484/1733,У Ростові-на-Дону відремонтують бомбосховище на 300 місць,True
145,https://t.me/c/1376264484/1736,"Ердоган: Туреччина розраховує, що в Україні найближчим часом встановиться світ.",True
146,https://t.me/c/1376264484/1739,Важливі заяви Генсека НАТО Єнса Столтенберга на прес-конференції.,True
147,https://t.me/c/1376264484/1744,"️Президент футбольного клубу ""Інгулець"", знаменитий своєю самобутньою поведінкою та висловлюваннями, дав придатний прогноз про долю рашистких окупантів, що окопалися у Херсоні.",True
148,https://t.me/c/1376264484/1748,"Віце-прем'єр Ірина Верещук повідомляє про новий обмін полоненими. За її даними, сьогодні звільнили 45 українців: 13 офіцерів, 20 солдатів та 12 цивільних.",True
149,https://t.me/c/1376264484/1751,"️ВСУ повернули контроль над селищем Кутузівка ​​в Харківській області,",True
150,https://t.me/c/1376264484/1780,Генсек ООН Антоніу Гутеріш розкритикував Раду безпеки своєї організації за нездатність впоратися з війною в Україні:,True
151,https://t.me/c/1376264484/1785,Що Україна може отримати в результаті ленд-лізу і допомоги в $20 млрд:,True
152,https://t.me/c/1376264484/1788,Байден запросив ще 16 мільярдів доларів для України:,True
153,https://t.me/c/1376264484/1793,"Зброя високої дальності матиме вирішальне значення на наступному етапі війни, заявив глава Пентагону.",True
154,https://t.me/c/1376264484/1801,️МІД Ізраїлю закликав своїх громадян негайно залишити Придністров'я,True
155,https://t.me/c/1376264484/1803,В окупованому Донецьку палає нафтобаза.,True
156,https://t.me/c/1376264484/1806,ФСБ навіщось опублікувала подробиці самогубства Гітлера у бункері.,True
157,https://t.me/c/1376264484/1821,"Польща передала Україні 200 танків T-72, що дозволить оснастити дві танкові бригади.",True
158,https://t.me/c/1376264484/1823,"Повітряне командування ""Південь"" отримало новий",True
159,https://t.me/c/1376264484/1833,"Пригоди руски, на яку скинули саморобний боєприпас із дрону.",True
160,https://t.me/c/1376264484/1837,Сьогодні ввечері очікується телефонна розмова між президентом України Володимиром Зеленським та переобраним на другий термін головою Франції Емманюелем Макроном.,True
161,https://t.me/c/1376264484/1838,"Reuters повідомляє, що Німеччина розглядає можливість відправлення гаубиць в Україну.",True
162,https://t.me/c/1376264484/1841,"80% українців вважають, що справи в Україні йдуть у правильному напрямку. Це найвищий показник за всю історію вимірів",True
163,https://t.me/c/1376264484/1848,Ціни на пальне можуть зрости до 50 грн/л.,True
164,https://t.me/c/1376264484/1851,У Росії ще один дивний вибух на стратегічному об'єкті.,True
165,https://t.me/c/1376264484/1856,На Київщині знайшли російського кулеметника.,True
166,https://t.me/c/1376264484/1864,"Країни ЄС, ймовірно, схвалять поетапне ембарго на російську нафту вже наступного тижня",True
167,https://t.me/c/1376264484/1867,США розпочали навчання військовослужбовців України поводженню із західними радарами та бронетехнікою у ФРН — Пентагон,True
168,https://t.me/c/1376264484/1869,"Президент Володимир Зеленський вважає, що ризики припинення мирних переговорів із РФ дуже високі.",True
169,https://t.me/c/1376264484/1883,"Пентагон: за останні 24 години з семи різних країн в Україну прибуло майже 20 вантажних рейсів з мінами, боєприпасами для стрілецької зброї, ракетами та бронежилетами.",True
170,https://t.me/c/1376264484/1891,Як Володимир Зеленський бачить гарантії безпеки для України:,True
171,https://t.me/c/1376264484/1893,У Попасній розстріляли два евакуаційні автобуси.,True
172,https://t.me/c/1376264484/1898,"COVID-сертифікат у ""Дії"", у якого закінчився термін, не зникне з програми",True
173,https://t.me/c/1376264484/1900,"Українців закликали не публікувати результати будь-яких військових операцій ЗСУ до того, як їх офіційно не підтвердить Генштаб",True
174,https://t.me/c/1376264484/1902,Папа Римський Франциск тричі звертався до путіна з приводу Маріуполя,True
175,https://t.me/c/1376264484/1911,"У зв'язку з військовим становищем в Україні у травні 2022 року робітниками є всі дні, за винятком субот та неділь",True
176,https://t.me/c/1376264484/1914,росія хоче запросити Нуланд у рамках розслідування на тему біолабораторій США в Україні,True
177,https://t.me/c/1376264484/1926,"️Оперативне командування ""Південь"" підтверджує повідомлення про удар по аеропорту Одеси.",True
178,https://t.me/c/1376264484/1933,"За інформацією нашого джерела, сьогодні нашими військовими було завдано вогневого удару по перекладному командному пункту 2 армії орків біля Ізюму.",True
179,https://t.me/c/1376264484/1948,Мер Одеси Геннадій Труханов прокоментував ракетні удари окупантів по злітно-посадковій смузі аеродрому,True
180,https://t.me/c/1376264484/1950,Арестович підтвердив успішний удар по передовому командному пункту 2 армії РФ під Ізюмом.,True
181,https://t.me/c/1376264484/1951,Королева Іспанії передала записку українським воїнамДеталі:,True
182,https://t.me/c/1376264484/1952,️Контратаки ЗСУ на Харківщині можуть знизити тиск російських військ на житлові квартали обласного центру,True
183,https://t.me/c/1376264484/1959,Свіжа карта ситуації на Сході України від європейських військових експертів.,True
184,https://t.me/c/1376264484/1960,Нове зведення щодо загальних бойових втрат російської армії,True
185,https://t.me/c/1376264484/1965,"СБУ знешкодила ворожу ДРГ, яка планувала збити пасажирський літак",True
186,https://t.me/c/1376264484/1972,"Росія призупиняє великі наступальні операції на Херсонському напрямку, повідомляє американський Інститут вивчення війни у ​​своїй доповіді за 30 квітня.",True
187,https://t.me/c/1376264484/1976,"Залізничний міст частково обрушився в Курській області, причини НП з'ясовуються — губернатор",True
188,https://t.me/c/1376264484/1979,"Російські ЗМІ заявляють, що за півгодини до того, як на горизонті на Білгородщині з'явився стовп диму в небі кружляли гелікоптери",True
189,https://t.me/c/1376264484/1981,"Посол Великобританії в Україні Мелінда Сіммонс в інтерв'ю Observer заявила, що повернулася до Києва та почувається там ""комфортно"", хоча має додаткову охорону.",True
190,https://t.me/c/1376264484/1986,Німеччина має ухвалити закон про ленд-ліз за прикладом США.,True
191,https://t.me/c/1376264484/1989,Аваков пише про поранення російського генерала Герасимова,True
192,https://t.me/c/1376264484/1990,Міноборони Великобританії оприлюднює актуальну карту бойових дій на території України.,True
193,https://t.me/c/1376264484/1996,Олаф Шольц знову перевзувається у стрибку.,True
194,https://t.me/c/1376264484/1998,️Фінляндія планує розпочати зводити паркани на кордоні з Росією.,True
195,https://t.me/c/1376264484/2009,"«Окупанти підтягують сили на південь країни, щоб намагатися атакувати наші міста та громади на Дніпропетровщині, —",True
196,https://t.me/c/1376264484/2013,Україна отримає доступ до терміналів зрідженого газу Польщі та Литви,True
197,https://t.me/c/1376264484/2015,"РФ не вимагає від Зеленського здатися, він має наказати припинити опір",True
198,https://t.me/c/1376264484/2016,"Кисельов загрожує Великобританії ядерним ударом ракетою ""Сармат""",True
199,https://t.me/c/1376264484/2020,У Рильському районі Курської області вибухи. Працює ППО,True
200,https://t.me/c/1376264484/2022,"Глава генштабу Росії Герасимов був Ізюмом, але встиг втекти.",True
201,https://t.me/c/1376264484/2026,"Росія задіяла в Україні близько 65% усієї її наземної бойової чисельності. Чверть сил, ймовірно, виведені з ладу,",True
202,https://t.me/c/1376264484/2040,"Володимир Зеленський про 10 замахів на його життя: ""У путіна проблеми гірші"" Деталі:",True
203,https://t.me/c/1376264484/2041,"У тимчасово окупованому Мелітополі Запорізької області не залишилося українських газет, радіо, телебачення: 90% інформаційного простору – кремлівська пропаганда",True
204,https://t.me/c/1376264484/2048,Окупанти знову завдали ракетного удару по мосту через Дністровський лиман,True
205,https://t.me/c/1376264484/2051,ОККО та WOG запровадили обмеження на продаж пального.,True
206,https://t.me/c/1376264484/2058,"«Пробачте, я викрав вашу машину. Рятував сім'ю",True
207,https://t.me/c/1376264484/2059,Найбільші мережі АЗС України WOG та ОККО запроваджують тимчасові обмеження на реалізацію нафтопродуктів.,True
208,https://t.me/c/1376264484/2069,Данія візьметься за відновлення Миколаєва,True
209,https://t.me/c/1376264484/2072,Глава офісу президента Андрій Єрмак опублікував план економічного відновлення України.,True
210,https://t.me/c/1376264484/2080,"Одесою, де було чутно сильний вибух, завдано ракетного удару, пошкоджено об'єкти інфраструктури, зокрема релігійну споруду.",True
211,https://t.me/c/1376264484/2086,"В результаті ракетної атаки, за попередніми даними, загинула 13-річна дитина і важко поранена 17-річна дівчина. Також ще є загиблі,",True
212,https://t.me/c/1376264484/2088,"На сьогоднішній день мобілізованих в Україні достатньо, вони проходять навчання.",True
213,https://t.me/c/1376264484/2109,"Німеччина відреагувала на порівняння Володимира Зеленського з Адольфом Гітлером, яке зробив маразматик Лавров:",True
214,https://t.me/c/1376264484/2119,Орки зазнали втрат на підступах до Гуляйполя.,True
215,https://t.me/c/1376264484/2128,Журнал TIME розпочав голосування читачів щодо кандидатів ТОП-100 найвпливовіших людей світу.,True
216,https://t.me/c/1376264484/2129,"Російська армія зараз значно слабша, як матеріально, так і концептуально, внаслідок вторгнення в Україну,",True
217,https://t.me/c/1376264484/2138,Казахстан не відправлятиме своїх військових до України навіть у рамках договору ОДКБ,True
218,https://t.me/c/1376264484/2149,"️Гуманітарний конвой з евакуйованими з ""Азовсталі"" сьогодні прибув до Запоріжжя",True
219,https://t.me/c/1376264484/2156,"У Києві повітряна тривога. Перша за три дні, до речі.",True
220,https://t.me/c/1376264484/2167,"️ВСУ знищили пункт управління ЗС РФ на адмінкордоні Миколаївської та Херсонської областей,",True
221,https://t.me/c/1376264484/2180,"Мер Львова Садовий каже, що частина міста не має електрики.",True
222,https://t.me/c/1376264484/2192,"Окупанти вдарили по шести залізничних станціях у центрі та на заході України, — голова правління «УЗ» Олександр Камишин. Затримується 14 поїздів. Ушкодження інфраструктури тяжкі.",True
