,Link,Text,Label
20,https://t.me/c/1376264484/11994,"Голова ""ДНР"" Пушилін оголосив призов на військову службу для чоловіків 18-27 років, які не перебувають у запасі.",True
21,https://t.me/c/1376264484/11995,"""Москва поки не планує розміщувати війська на території ""республік"", - глава МЗС РФ Сергій Лавров.",True
22,https://t.me/c/1376264484/11997,️Авіакомпанія airBaltic до кінця лютого припиняє нічні польоти в Україну,True
23,https://t.me/c/1376264484/11998,Зелений пообіцяв опрацювати питання розриву дипвідносин з Росією,True
24,https://t.me/c/1376264484/12000,"У Луганську ТЕС потрапив снаряд, почалося загоряння.",True
25,https://t.me/c/1376264484/12001,"За даними Forbes, російські олігархи на новинах про ""ДНР"" і ""ЛНР"" втратили за добу понад $8 млрд",True
26,https://t.me/c/1376264484/12003,"Дипломати ЄС погодилися не визнавати паспорти РФ, видані жителям Донбасу,",True
27,https://t.me/c/1376264484/12008,"️ підтримала заяву про засудження визнання Росією незалежності ""ЛДНР"" з вимогами до міжнародної спільноти вжити заходів проти РФ""",True
28,https://t.me/c/1376264484/12009,"️Білорусь відмовилася визнавати ""Л/ДНР"", - МЗС РФ.",True
29,https://t.me/c/1376264484/12010,Посольство США у Києві вирішило нагадати Путіну трохи фактів з історії.,True
30,https://t.me/c/1376264484/12013,"️РФ має взяти під захист жителів Донбасу, - Міноборони РФ.",True
31,https://t.me/c/1376264484/12014,Совфед дозволив Путіну використовувати армію РФ на Донбасі.,True
32,https://t.me/c/1376264484/12017,"️ Під санкціями ЄС опиняться 351 депутат Держдуми РФ та ще 27 фізосіб та юросіб, - голова європейської дипломатії Жозеп Боррель",True
33,https://t.me/c/1376264484/12018,У Донецькій та Луганській областях можуть запровадити надзвичайний стан доки не почнеться відкрита агресія РФ.,True
34,https://t.me/c/1376264484/12019,"Байден прокоментував ескалацію на Донбасі 150 000 російських військ зосереджено біля кордонів України, вони готові до атаки; Путін безпосередньо поставив під сумнів право України на існування.",True
35,https://t.me/c/1376264484/12020,"Зелений оголосив про заклик резервістів у особливий період, - ""Сегодня""",True
36,https://t.me/c/1376264484/12024,?️Держсекретар США відмовився від зустрічі з главою МЗС РФ Лавровим.,True
37,https://t.me/c/1376264484/12026,У США відбувся брифінг глави МЗС України та Держсекретаря США.,True
38,https://t.me/c/1376264484/12027,За добу в Україні виявили 25 062 нових випадків Covid-19,True
39,https://t.me/c/1376264484/12030,ВР прийняла постанову про введення воєнного стану в Донецькій та Луганській областях країни 18 до 60 років,True
40,https://t.me/c/1376264484/12031,"З'явилася інформація, що після засідання РНБО буде внесено питання щодо запровадження надзвичайного стану.",True
41,https://t.me/c/1376264484/12032,274 голосами затвердила в першому читанні законопроект про вільне володіння громадянами України вогнепальною зброєю.,True
42,https://t.me/c/1376264484/12039,️ Голова комісії латвійського Сейму із закордонних справ Ріхард Колс запропонував припинити видавати росіянам візи до Євросоюзу.,True
43,https://t.me/c/1376264484/12042,"На Маріупольському напрямку помічена величезна колона з танків та БМП-1 під прапорами ""ЛДНР"" та РФ",True
44,https://t.me/c/1376264484/12045,Новина про важку техніку бойовиків на Маріупольському напрямку виявилася фейком,True
45,https://t.me/c/1376264484/12046,"️Хтось хотів ""замінувати"" Верховну Раду",True
46,https://t.me/c/1376264484/12047,Посольство Фінляндії у Києві тимчасово переїжджає до Львова,True
47,https://t.me/c/1376264484/12048,"️Bild почало цензурувати рекламу ""Газпрому"" на футболках футбольної команди ""Шальке 04"".",True
48,https://t.me/c/1376264484/12051,"У четвер, 24 лютого, у Брюсселі відбудеться позачергове засідання лідерів ЄС для обговорення загострення ситуації навколо України через ескалацію з боку РФ.",True
49,https://t.me/c/1376264484/12052,"""ВВР проголосувала за виділення додаткових 9 млрд гривень на оборону""",True
50,https://t.me/c/1376264484/12053,Більше 14 тисяч резервістів територіальної оборони будуть покликані на збори на 30 днів.,True
51,https://t.me/c/1376264484/12055,"️Пушилін вимагає, щоб ЗСУ добровільно залишили ""територію ""ДНР"" та вивезли свою зброю.",True
52,https://t.me/c/1376264484/12060,"У Копенгагені, Лондоні та Берліні сьогодні пройшли акції на підтримку України",True
53,https://t.me/c/1376264484/12061,"️Кабмін спростив перетин кордону для українців, які повертаються додому",True
54,https://t.me/c/1376264484/12062,Глава МЗС Кулеба звернувся до НАТО з проханням закрити повітряний простір над Україною.,True
55,https://t.me/c/1376264484/12064,"ФОТОСША направлять із Німеччини до восьми літаків F-35 на східний фланг НАТО, - Пентагон.",True
56,https://t.me/c/1376264484/12067,"️Глави ""ДНР"" і ""ЛНР"" звернулися до Путіна за допомогою нібито у відображенні агресії ЗСУ, — Пєсков",True
57,https://t.me/c/1376264484/12071,"«Представник РФ 3 хвилини тому підтвердив, що його президент розпочав війну проти моєї країни», - постпред України в ООН",True
58,https://t.me/c/1376264484/12073,"«Київ обстрілюють балістичними ракетами, — МВС України.",True
59,https://t.me/c/1376264484/12075,Україна закриває повітряний простір — Украерорух,True
60,https://t.me/c/1376264484/12079,Зелений запровадив воєнний стан в Україні,True
61,https://t.me/c/1376264484/12082,"Ситуація контрольована, – Міністр оборони Рєзніко",True
62,https://t.me/c/1376264484/12085,У Луганській області оголошено загальну евакуацію.,True
63,https://t.me/c/1376264484/12086,"ЗСУ повідомили, що висадка військ в Одесі – це фейк.",True
64,https://t.me/c/1376264484/12087,Офіційна заява штабу щодо ситуації в країні,True
65,https://t.me/c/1376264484/12089,Офіційна заява штабу щодо ситуації в країні,True
66,https://t.me/c/1376264484/12091,"️Ситуація на ""УЗ"" за інформацією Сергія Лещенка Інфраструктура не пошкоджена",True
67,https://t.me/c/1376264484/12093,️НАТО скликає екстрене засідання щодо ситуації в Україні,True
68,https://t.me/c/1376264484/12094,Карта ранкових ударів по Україні з боку Росії від ЗСУ.,True
69,https://t.me/c/1376264484/12098,Заправні станції в Києві повністю паралізовані.,True
70,https://t.me/c/1376264484/12099,"Сухопутні війська ЗСУ заявили, що збили 5 літаків та один вертоліт РФ у Луганській області.",True
71,https://t.me/c/1376264484/12107,"Зелений заявив, що веде переговори зі світовими лідерами.",True
72,https://t.me/c/1376264484/12108,️Вибухи та обстріли відбуваються у 17 регіонах України – радник МВС України Геращенко,True
73,https://t.me/c/1376264484/12111,"Владимир Зеленський заявив про створення антипутінської коаліції спільно зі США, Великою Британією та ЄС.",True
74,https://t.me/c/1376264484/12112,"️ЕС введе санкції проти стратегічних секторів економіки РФ, заблокувавши доступ до ключових технологій та ринків.",True
75,https://t.me/c/1376264484/12113,"️Українцям потрібно зрозуміти, що ЗСУ дають активну відсіч російським військам, і цю відсіч наростатиме Ощадбанк Росії включили до списку санкцій США. Валютні операції заблоковано.",True
76,https://t.me/c/1376264484/12115,"У Харківській, Чернігівській Волинській областях наступ супротивника відбито, повідомляють в Офісі президента за рахунками резидентів РФ",True
77,https://t.me/c/1376264484/12117,"Президент Литви заявив, що запропонує надати Україні статус кандидата на вступ до ЄС-Bloomberg.",True
78,https://t.me/c/1376264484/12119,Мер Харкова Ігор Терехов записав звернення,True
79,https://t.me/c/1376264484/12123,Президент Чехії Мілош Земан закликав відключити Росію від системи міжнародних платежів SWIFT,True
80,https://t.me/c/1376264484/12125,Понад 40 загиблих бійців ЗСУ зараз,True
81,https://t.me/c/1376264484/12126,️ ППО України збили 3 вертольоти російських ворогів біля аеропорту Гостомель,True
82,https://t.me/c/1376264484/12130,"В Офісі Президента щойно заявили, що ситуація в країні контрольована",True
83,https://t.me/c/1376264484/12131,️ЄС висловлює готовність прийняти біженців з України.,True
84,https://t.me/c/1376264484/12132,Глава МЗС України закликав усіх партнерів країни розірвати дипломатичні відносини з Росією,True
85,https://t.me/c/1376264484/12135,Мер Харків просить залишатися всіх у сховищах,True
86,https://t.me/c/1376264484/12136,Ворог з території Білорусі увійшов до Чорнобильської зони.,True
87,https://t.me/c/1376264484/12138,"Росіянам не дають провести антивоєнні мітинги – Люди, не здавайтеся!",True
88,https://t.me/c/1376264484/12139,"️Генічний міський голова заявив, що місто окупували війська РФ",True
89,https://t.me/c/1376264484/12140,"️Генічний міський голова заявив, що місто окупували війська РФ",True
90,https://t.me/c/1376264484/12142,"️Втрати руських за сьогодні, зведення МО України!",True
91,https://t.me/c/1376264484/12147,Грошей у банкоматах у Санкт-Петербурзі та Москві майже немає,True
92,https://t.me/c/1376264484/12150,Україна отримає від Польщі майже мільярд доларів термінової допомоги,True
93,https://t.me/c/1376264484/12154,️США вводять потужні санкції та експортні обмеження проти Росії.,True
94,https://t.me/c/1376264484/12157,️Стався повний розрив між Росією та США,True
95,https://t.me/c/1376264484/12158,Словенія виступає за прийняття України до ЄС до 2030 року - прем'єр,True
96,https://t.me/c/1376264484/12159,Чоловіків 18-60 років не випускатимуть за межі держави,True
97,https://t.me/c/1376264484/12162,"Імовірно, в районі Охтирки Сумської області.",True
98,https://t.me/c/1376264484/12170,"Совбез ООН проведе голосування щодо резолюції, яка засуджує Росію за її вторгнення в Україну",True
99,https://t.me/c/1376264484/12172,Заступник міністра оборони України Ганна Маляр прокоментувала обстріли в Києві Ми переможемо!,True
100,https://t.me/c/1376264484/12173,️ спосіб допомогти країні На сьогоднішній день донорська кров – наш стратегічний безцінний запас. Максимальний репост по чатам та групам,True
101,https://t.me/c/1376264484/12174,Так виглядають маяки наведення ракет. Побачили – зламали!,True
102,https://t.me/c/1376264484/12175,Нацбанк України заборонив валютні операції з російськими та білоруськими рублями,True
103,https://t.me/c/1376264484/12176,Прем'єр-міністр Австралії Скотт Моррісон оголосив у п'ятницю про нові санкції проти Росії,True
104,https://t.me/c/1376264484/12179,"Заступник міністра оборони Ганна Маляр повідомляє, що російські військові захопили два автомобілі ЗСУ, переодяглися у форму українських військових і на швидкості рухаються до центру Києва з боку Оболоні.",True
105,https://t.me/c/1376264484/12181,"міністр оборони Великобританії Уоллес заявив, що Росія не виконала жодного зі своїх головних завдань.",True
106,https://t.me/c/1376264484/12182,"У Чорнобильській зоні, яку захопила путінська Орда, зафіксовано збільшення радіації, повідомляє Державна інспекція ядерного регулювання України.",True
107,https://t.me/c/1376264484/12183,"️Окупанти не пускають ""Червоний хрест"" у Щасті",True
108,https://t.me/c/1376264484/12184,Російські танки рухаються у бік Києва із Чорнобильської зони відчуження.,True
109,https://t.me/c/1376264484/12186,Речник Верховної Ради Руслан Стефанчук звернувся до народів світу,True
110,https://t.me/c/1376264484/12191,"У Бресті помітили велику колону військової техніки, позначену символом ""V""",True
111,https://t.me/c/1376264484/12194,"️Франція заблокує рахунки всіх росіян, які потрапили під санкції - Мінекономіки Франції Міністр фінансів ФРН заявив про ""повну блокаду"" російських банків та практично припинення бізнесу з Росією.",True
112,https://t.me/c/1376264484/12196,Інженер окремого батальйону матрос Скакун Віталій Володимирович ціною власного життя підірвав Генічний автомобільний міст Ми не маємо права здатися та підвести наших Героїв!,True
113,https://t.me/c/1376264484/12199,"️Ракети, що летять у бік Вінниці, збивають наші ППО",True
114,https://t.me/c/1376264484/12202,ЗСУ закликає українців виходити на вулиці та заважати пересуватися окупантам,True
115,https://t.me/c/1376264484/12203,"Кіберполіція створила спеціальний бот для повідомлень про виявлені мітки, які окупанти залишають на дорогах",True
116,https://t.me/c/1376264484/12204,"Війська РФ не можуть взяти Маріуполь, і просто бомбять громадянську інфраструктуру,",True
117,https://t.me/c/1376264484/12206,Зелений звернувся до Путіна з пропозицією сісти за стіл переговорів.,True
118,https://t.me/c/1376264484/12207,"️Бункерувальник ""Міленіум Спіріт"" під прапором Румунії за 12 миль від порту Південний був підбитий російським кораблем.",True
119,https://t.me/c/1376264484/12209,"️Офіційно Пекін назвав війну РФ в Україні – ""українською кризою"".",True
120,https://t.me/c/1376264484/12210,Військові РФ деморалізовані і за можливості здаються в полон У наших силах додавити ворога,True
121,https://t.me/c/1376264484/12211,"Лукашенко запевнив Путіна, що Мінськ буде готовий створити всі необхідні умови для переговорного процесу РФ та України — Пєсков",True
122,https://t.me/c/1376264484/12223,"На дзвоні з лідерами ЄС Зеленський сказав, що, можливо, вони бачать живим його востаннє, — журналіст Барак Равід.",True
123,https://t.me/c/1376264484/12228,"Джонсон звернувся до росіян російською — «я не вірю, що це війна від вашого імені»",True
124,https://t.me/c/1376264484/12229,️У Київському метро 2 години тому народилася дитина,True
125,https://t.me/c/1376264484/12231,Люди у бомбосховищі Черкас співають гімн України.,True
126,https://t.me/c/1376264484/12232,Україна готова до переговорів з Росією на постійній основі,True
127,https://t.me/c/1376264484/12233,️У Миколаєві довгоочікувана тиша З Білорусі у бік України їде велика кількість техніки,True
128,https://t.me/c/1376264484/12236,"Чергова партія каналів, які публікують інформацію про наших військових скаржимося!",True
129,https://t.me/c/1376264484/12238,Робота нашої ППО в Хмельницькій області. Збили або крилату ракету або безпілотник.,True
130,https://t.me/c/1376264484/12246,У Держспецзв'язку України пообіцяли не відключати зв'язок та мобільний інтернет.,True
131,https://t.me/c/1376264484/12247,Путін зняв начальника генштабу за провал операції по Україні!,True
132,https://t.me/c/1376264484/12248,"Українці! На ваших рахунках ще понад 5 млрд гривень коштів ""єПідтримки"" - підтримайте нашу армію!",True
133,https://t.me/c/1376264484/12252,Німеччина підтримала відключення Росії від SWIFT.,True
134,https://t.me/c/1376264484/12253,️Міжнародний хакерський гурт Anonymous оголосив кібервійну Росії через її напад на Україну.,True
135,https://t.me/c/1376264484/12255,"Міноборони РФ заявило, що ""після відмови Києва від переговорів усім підрозділам дано наказ розвивати наступ на всіх напрямках",True
136,https://t.me/c/1376264484/12256,Новий затриманий загарбник - капітан поліції з Новокузнецька - потрапив на військові навчання в Білорусі.,True
137,https://t.me/c/1376264484/12262,Від'єднання Росії від SWIFT - що значить? Ось наша відповідь.,True
138,https://t.me/c/1376264484/12263,️ Німеччина добрила передачу Україні 400 протитанкових знарядь німецького виробництва з Нідерландів та 9 гаубиць Д-30 та боєприпасів з Естонії.,True
139,https://t.me/c/1376264484/12264,"ВСУ покришили колону кадировців. Знищено Магомеда Тушаєва, керівника 141 моторизованого полку кадировської гвардії, повідомив Євген Карась.",True
140,https://t.me/c/1376264484/12268,У російському Білгороді 5 тис. контрактників влаштували бунт і відмовилися їхати воювати з Україною,True
141,https://t.me/c/1376264484/12273,"️Київ. Тероборона просить сипати на майданчики перед виходом на дах борошно, шпаклівку, щоб розуміти — лазив туди хтось чи ні.",True
142,https://t.me/c/1376264484/12275,"Нагадаємо, що лише за останню годину 6 країн закрили своє небо для російських літаків. До цього списку увійшли",True
143,https://t.me/c/1376264484/12278,НІМЕЧЧИНА ВІДМОВЛЯЄТЬСЯ ВІД РОСІЙСЬКОГО ГАЗУ.,True
144,https://t.me/c/1376264484/12279,"""Медведчук втік з-під домашнього арешту"", - DT.UA.",True
145,https://t.me/c/1376264484/12280,Російські фашисти збирають у Бучі дітей та жінок.,True
146,https://t.me/c/1376264484/12283,"Росія загрожує завдавати ударів по транспорту, який перевозитиме західну зброю на території України.",True
147,https://t.me/c/1376264484/12284,"Путін наказав підготувати до запуску ядерних ракет. Кадиров вимагає бомбардувати українські міста. Люди, виходьте надвір. Або моліться, – бізнесмен Ходорковський.",True
148,https://t.me/c/1376264484/12287,️+1 спосіб протистояння російської агресії в інформаційному просторі Максимальний репост ️,True
149,https://t.me/c/1376264484/12289,В делегації на переговорах з Росією від України буде Давид Арахамія (Слуга Народу),True
150,https://t.me/c/1376264484/12292,"Він через наших воїнів не пройде, сусіди поляки",True
151,https://t.me/c/1376264484/12293,"Монобанк створив дуже просту сторінку на англійській мові для тих, хто хоче допомогти Українській Армії у війні з Росією",True
152,https://t.me/c/1376264484/12295,️Черга в один із супермаркетів Києва Вранці 28 лютого.,True
153,https://t.me/c/1376264484/12301,"МЗС Італії рекомендує співвітчизникам, що перебувають у Росії, залишити країну. УПС",True
154,https://t.me/c/1376264484/12304,Почалися переговори України та РФ у Гомельській області,True
155,https://t.me/c/1376264484/12305,"Україна подає заявку на вступ до Європейського Союзу за спеціальною процедурою – Шмигаль """,True
156,https://t.me/c/1376264484/12307,Трансляцію вимкнено. Перед цим зайшли люди і сказали вимкнути камери та звук.,True
157,https://t.me/c/1376264484/12322,Прем'єр Великобританії Борис Джонсон зажадав повного відключення Росії від Swift,True
158,https://t.me/c/1376264484/12323,Переговори Росії та України закінчилися.,True
159,https://t.me/c/1376264484/12324,️Airbnb надасть 100 тисяч українцям безкоштовне житло,True
160,https://t.me/c/1376264484/12325,Проводиться збір коштів на військову амуніцію!,True
161,https://t.me/c/1376264484/12331,"Історичний документ! Заявка на членство у Європейському Союзі, підписана Президентом України 28.02.22.",True
162,https://t.me/c/1376264484/12333,️Привид Києва вже збив 14 літаків окупанта,True
163,https://t.me/c/1376264484/12337,"️Туреччина попередила всі прибережні та не прибережні країни, що не пропускатиме через протоки військові кораблі",True
164,https://t.me/c/1376264484/12341,️Україні бути в ЄС! українці є частиною європейської сім'ї та будуть прийняті до ЄС,True
165,https://t.me/c/1376264484/12344,️Супутниковий зв'язок «Starlink» від компанії Ілона Маска вже прибула!!,True
166,https://t.me/c/1376264484/12346,Що дає Starlink? Що дасть Україні? Світ знатиме про вбивства Путіна незважаючи на спроби заглушити нас!,True
167,https://t.me/c/1376264484/12347,"️Яскрава промова підприємця та президента ФК ""Інгульець""",True
168,https://t.me/c/1376264484/12357,"️Київ, якщо кому потрібна допомога з їжею чи медикаментами",True
169,https://t.me/c/1376264484/12369,Український футболіст Віталій Міколенко адресував капітанові збірної Росії Артему Дзюбе послання.,True
170,https://t.me/c/1376264484/12375,"Увага! інформація для місцевих жителів, які зупиняють ворожі колони",True
171,https://t.me/c/1376264484/12385,"️Компанія-оператор ""Північного потоку - 2"" оголосила про банкрутство",True
172,https://t.me/c/1376264484/12388,Для боротьби з фейками російських окупантів у кожній області головами обладміністрацій було створено офіційні канали,True
173,https://t.me/c/1376264484/12390,Петиція Гуглу про заборону розміщувати нові мітки на Google Картах на території України під час бойових дій.,True
174,https://t.me/c/1376264484/12396,"Друзі, розпочався 7-й день протистояння ПутінуМЕГАважливоНарод України непереможний! Слава Украине!",True
175,https://t.me/c/1376264484/12397,"Великобританія запровадила нові санкції проти Росії, включаючи заборону відвідування портів російським кораблям (вони йдуть нахуй)",True
176,https://t.me/c/1376264484/12399,"У Мозирі (Білорусь) забито всі морги, більшість із них - етнічні чеченці, дано вказівку на тривале зберігання тіл, щоб у Чечні не дізналися про реальні втрати ЗС РФ",True
177,https://t.me/c/1376264484/12403,Російські моряки на судах під прапором говорять про десять тисяч загиблих своїх солдатів і закликають не вірити російському телевізору.,True
178,https://t.me/c/1376264484/12404,Китай сприятиме просуванню діалогу між Росією та Україною для врегулювання конфлікту — МЗС,True
179,https://t.me/c/1376264484/12405,️Нацбанк дозволив зняття готівкової валюти в еквіваленті до 30 тисяч гривень на добу,True
180,https://t.me/c/1376264484/12406,"За даними розвідки, російська армія отримала завдання захопити Запорізьку та Южно-Українську АЕС. Буде висадка десанту, ЗСУ готові до оборони стратегічних об'єктів.",True
181,https://t.me/c/1376264484/12407,Російські війська у Криму відмовляються брати участь у вторгненні в Україну.,True
182,https://t.me/c/1376264484/12408,Служба доставки DHL призупинила доставку вантажів та документів до Росії та Білорусі.,True
183,https://t.me/c/1376264484/12412,"Майже 90% українців вірять у те, що Україна зможе відбити напад Росії – опитуванняПрактично щодня цей показник зростає Психологічна перемога вже за нами",True
184,https://t.me/c/1376264484/12423,У РФ можуть запровадити військовий стан – радник голови ВП Подоляк.,True
185,https://t.me/c/1376264484/12424,"СБУ, фонд «Повернись живим» і волонтери створили ще один спільний сервіс для збору даних про переміщення окупантів. До перемоги!",True
186,https://t.me/c/1376264484/12428,Переговори РФ-Україна відбудуться сьогодні ввечері – Арахамія.,True
187,https://t.me/c/1376264484/12429,Жителі села Водяного вийшли на підтримку позиції міста Енергодар,True
188,https://t.me/c/1376264484/12434,"25-річний хлопець приїхав із Пітера, щоб ""вбивати кропів пачками""",True
189,https://t.me/c/1376264484/12443,У Парижі станцію метро Europe перейменували на Europe-Ukraine.,True
190,https://t.me/c/1376264484/12449,Генеральний штаб просить не розповсюджувати інформацію про наслідки російських обстрілів у режимі реальної години.,True
191,https://t.me/c/1376264484/12450,Окупанти використовують медичні машини для перевезення боєприпасів,True
192,https://t.me/c/1376264484/12454,З'явилася інформація про знищення в Україні генерал-майора армії окупантів,True
193,https://t.me/c/1376264484/12455,Зеленський поговорив із президентом Південної Кореї Мун Чже Іном,True
194,https://t.me/c/1376264484/12458,"Адміністрація Байдена звернулася до Конгресу США з проханням схвалити виділення 32,5 мільярда доларів на підтримку України",True
195,https://t.me/c/1376264484/12467,З-за кордону продовжують прибувати військовозобов'язані українці,True
196,https://t.me/c/1376264484/12471,Яку військову техніку використовують російські окупанти,True
197,https://t.me/c/1376264484/12481,️ Багатосторонній банк розвитку Китаю зупиняє діяльність у Росії та Білорусі,True
198,https://t.me/c/1376264484/12487,"У ""The Washington Post"" вийшла стаття про нібито ""знущання"" українців над російськими військовими",True
199,https://t.me/c/1376264484/12490,У російського окупанта закінчуються ракети,True
200,https://t.me/c/1376264484/12491,BBC описали 5 можливих сценаріїв подальшого ходу війни.,True
201,https://t.me/c/1376264484/12493,"Перший блок, куди потрапили, був на плановому ремонті. Але ядерне паливо відвантажити не встигли.",True
202,https://t.me/c/1376264484/12496,Пожежу ліквідовано. Жертв та постраждалих немає. Слава українському народу у рятівникам!,True
203,https://t.me/c/1376264484/12497,"Meduza, заблоковане вчора в Росії ЗМІ, публікуєте оновлений стоп-лист компаній в країні-агресорі.",True
204,https://t.me/c/1376264484/12505,️Увага! Пропагандистська машина РФ готує чергову маніпуляцію НЕ ВІРТЕ! Льотчик – НАШ! Слова – НІ!,True
205,https://t.me/c/1376264484/12514,Найбільші VPN-сервіси відгукнулися на прохання кіберполіції припинити співпрацю з агресором,True
206,https://t.me/c/1376264484/12517,Міжнародне рейтингове агентство S&P Global Ratings опустило кредитний рейтинг Росії в іноземній валюті в CCC-.,True
207,https://t.me/c/1376264484/12518,️️️Російські окупанти в Херсоні ґвалтують жінок.,True
208,https://t.me/c/1376264484/12519,На картах Apple Міноборони РФ перейменували на Міністерство Фашизму Російської Федерації.,True
209,https://t.me/c/1376264484/12521,"Компанія ""Аерофлот"" видалена із глобальної системи електронного бронювання квитків.",True
210,https://t.me/c/1376264484/12522,"Компанія ""Новус"" більше не співпрацює з компанією Coca-Cola, оскільки вони продовжили працювати на території агресора і залишати їхній ринок не збираються.",True
211,https://t.me/c/1376264484/12525,Найбільший банк Грузії зобов'язав підписувати форму із засудженням російської окупації України та Грузії перед відкриттям банківського рахунку.,True
212,https://t.me/c/1376264484/12529,"Нам пишуть, що під Маріуполем зараз триває важкий бій із переважаючими силами ворога.",True
213,https://t.me/c/1376264484/12544,Російська відповідь Disney та MarvelЯк воно в куполі?,True
214,https://t.me/c/1376264484/12545,"Датська пивоварна компанія Carlsberg прийняла рішення припинити нові інвестиції в Росію, а також експортні поставки продукції інших підрозділів Carlsberg російській ""Балтиці"".",True
215,https://t.me/c/1376264484/12547,В Україну прибули перші ветерани спецназу Ізраїлю,True
216,https://t.me/c/1376264484/12555,Booking. com більше не працює у Росії.,True
217,https://t.me/c/1376264484/12561,У Криму держслужбовців продовжують змушувати публікувати посади на підтримку путіна,True
218,https://t.me/c/1376264484/12563,️ Louis Vuitton закриває з неділі 124 магазини в Росії — Reuters,True
219,https://t.me/c/1376264484/12566,"️ Сьогодні керівництво Альянсу дало зелене світло для бомбардування українських міст міст і сіл, відмовившись зробити безпольотну зону і закрити небо.",True
220,https://t.me/c/1376264484/12567,"️Від нас ви не зможете відкупитись літрами палива за літри нашої крові, пролиту за нашу спільну Європу, за нашу спільну свободу, за наше спільне майбутнє — Зеленський",True
221,https://t.me/c/1376264484/12569,Заступник міністра оборони України Ганна Маляр оприлюднила останню статистику втрат Росії у війні проти України,True
222,https://t.me/c/1376264484/12572,"Більшість американців вважають, що США мають припинити купувати російські нафту і газ і разом із НАТО закрити небо над Україною – Reuters",True
223,https://t.me/c/1376264484/12574,"️️️Сінгапур підтримав західний світ і ввів санкції проти Росії за те, що вона розв'язала війну в Україні",True
224,https://t.me/c/1376264484/12586,"Медведчук намагався повіситись — охорона встигла витягнути його з петлі, зараз він живий. Де саме він зараз перебуває – невідомо.",True
