,Text,Label
51,Голова Одеської ОВА наказав підірвати Хаджибейську дамбу в Одесі,False
52,У Харківській області зенітний полк добровільно склав зброю та здався,False
53,Українські військові збираються підірвати ємності з хлором на Слов’янській ТЕС,False
54,Над українськими військовими проводили експерименти з оцінки переносимості небезпечних інфекцій,False
55,"Роман Ратушний — «бойовик-неонацист», він причетний до протестів у Гонконзі",False
56,НАТО підійшли до кордонів росії — Макрон,False
57,Біолабораторії США в Україні — це воєнні об’єкти НАТО,False
58,"ВІДЕОСюжет BBC про те, що в Краматорську впала українська «Точка У»",False
59,Жителі Маріуполя намагаються роззброїти українських військових — з’явилось відео спалахів над Маріуполем,False
60,Відео знищення російської БМП українською ракетою в Маріуполі,False
61,Збройні Сили України завдали удару по колоні машин із цивільним населенням на околицях Запоріжжя,False
62,Фото обстрілу церкви Архангела Михаїла в селі Ображіївка,False
63,Українські військові вбивали та піддавали тортурам цивільне населення Харківщини,False
64,Фото вибухів на стратегічному об’єкті в росії 29 квітня 2022 року,False
65,рф завдала удару по військових об’єктах у Вінниці та Гайсині,False
66,Збройні Сили України викрали представника ООН в Харкові,False
67,Збройні сили України зруйнували останній міст у Сєвєродонецьку,False
68,Головнокомандувач ЗСУ Валерій Залужний носить браслет із нацистським символом,False
69,Армія рф знищила партію американьких гаубиць M777 у Жовтневому — фото,False
70,Російські війська зайшли в Мелітополь без спротиву,False
71,"ФОТОВ Україні випустили нову марку із зображенням Зеленського, Хрущова, Бандери та Петлюри",False
72,Фото контейнерів для небезпечних біоматеріалів із підземного госпіталю в Маріуполі,False
73,Конор Макгрегор насміхається із західних санкцій проти Росії,False
74,Посольства країн Євросоюзу отримали вказівку евакуюватися з Києва,False
75,Знайдений шолом льотчика НАТО — доказ участі Альянсу в бойових діях в Україні,False
76,Мертва дівчина на фото з Бучі виявилася живою і спростувала свою смерть,False
77,Кадровий офіцер НАТО воює в Україні — фото документів,False
78,"Українські «націоналісти» замінували корпус Фізико-технічного інституту в Харкові, де знаходилася експериментальна ядерна установка з реактором",False
79,ФОТОНаречені разом із гостями використали нацистське вітання на весіллі в Україні,False
80,Російські військові розбігаються від удару ЗСУ – відео,False
81,Відео знищення російської техніки під Харковом,False
82,Російські війська не вчиняють злочинів у Херсонській та Запорізькій областях,False
83,Фото вибуху на стратегічному об’єкті в росії 29 квітня 2022 року,False
84,"Вікторія Нуланд визнала, що США мають біолабораторії в Україні",False
85,"ЗСУ підірвали «двійник» найбільшого у світі літака «Мрія», який був непридатний до польотів",False
86,"У NYT пояснили, чому Захід скорочує підтримку України",False
87,ФОТОНова обкладинка журналу Time із порівнянням Путіна та Гітлера,False
88,Українські військові загинули на острові Зміїний при спробі встановити прапор України,False
89,ФОТОУ магазинах Тернопільської та Львівської областей ціни вказують у гривнях та злотих,False
90,"Україна знищує зерносховища, тоді як росія допомагає вирішити продовольчу кризу",False
91,"США можуть зрадити Україну так само, як зробили це з Афганістаном",False
92,Україна продала ПТРК «Javelin» ісламським терористам,False
93,"Кожному українцеві віком від 10 років нарахують 3000 гривень допомоги від США, Німеччини, Польщі та Литви",False
94,Обкладинка журналу TIME з російською бензоколонкою,False
95,Біженець з України розтрощив полиці з продуктами у магазині міста Регенсбург,False
96,Служба безпеки України замінувала сховище з хлором на заводі «Хімпром» у Первомайському Харківської області,False
97,"Відео дівчинки в лікарні, яка отримала поранення при бомбардуванні Миколаєва",False
98,росія затримала бійців батальйону «Азов» Сергія Величка та Костянтина Немічева,False
99,Українці знімають фейк про страждання бійця ЗСУ,False
100,Україна влаштовує екоцид на Донбасі,False
101,ФОТОUber у декількох країнах відмовляється надавати послуги українським біженцям,False
102,Польща планує «м’яку анексію» України,False
103,ВІДЕОНанесення удару ракетою «Кинджал» по складу ЗСУ в червні 2022 року — відео,False
104,ФОТОФото українських пасок із символікою полку «Азов»,False
105,ЗС РФ взяли у полон американського генерал-лейтенанта Роджера Клотьє-молодшого,False
106,"СБУ забирає у жителів Соледара паспорти, аби утримувати людей у місті та створити «живий щит»",False
107,ЗСУ зірвали гуманітарний коридор із «Азота» мінометним обстрілом,False
108,Ракетним ударом по Вінницькому будинку офіцерів рф знищила українських військових,False
109,Дід канцлера Німеччини Олафа Шольца був генерал-лейтенантом військ СС,False
110,"На Запорізькій АЕС немає російської військової техніки, рф не порушує норми міжнародного права",False
111,"ФОТОФото напису «Я думав, я знав, що таке хоробрість, але потім я побачив Україну»",False
112,ФОТОУ «Сімпсонах» передбачили президентство Зеленського та смерть Байдена,False
113,«Чорні трансплантологи» зможуть забирати органи в загиблих українських військових,False
114,Російські військові не причетні до масових вбивств цивільних у Бучі,False
115,"Падіння народжуваності в Угорщині доводить, що вакцина — це генна зброя",False
116,Україна обстріляла Веселу Гору 23 лютого 2022 року,False
117,В Єрусалимі паб «Putin» перейменували на «Zelenskiy»,False
118,"У Бучі українські військові обстрілювали будинки тих, хто брав допомогу від росіян",False
119,ФОТОНаказ Генштабу ЗС Польщі про захоплення територій Волинської та Львівської областей,False
120,Кадри вибуху складу з боєприпасами в Бєлгородській області росії,False
121,Українські військові обстріляли Куренівку в Києві,False
122,"Раптово помер прокурор Ерік Ульсон, який знав правду про підрив «Північних потоків»",False
123,На Донбасі до 2022 року не було російської армії,False
124,Україна готує провокацію на Центральному ринку в Лисичанську,False
125,"російські війська взяли місто Ізюм поблизу Харкова, розгромивши 81-шу окрему десантно-штурмову бригаду ЗСУ",False
126,"Документ про оперативний план «Шторм» полку «Азов», що підтверджує проросійські погляди жителів міста",False
127,"Велика Британія може визнати так звану «днр», якщо оскаржить смертний вирок двом британцям — Пєсков",False
128,Заступник начальника поліції Києва має татуювання з нацистською символікою,False
129,Юлія Паєвська («Тайра») викрала дітей перед евакуацією з Маріуполя,False
130,Відео з путіним за гратами в залі суду,False
131,ФОТОУкраїнських біженців запросили пожити в колишньому німецькому концтаборі в Заксенхаузені,False
132,Кадри реального бою проти диверсантів ЗСУ поблизу Залізної Балки,False
133,Поранена дитина на фото не з Маріуполя — постраждалих вивозять лише в рф чи «днр»,False
134,Україна порушує резолюцію МАГАТЕ і провокує масштабну техногенну катастрофу на ЗАЕС,False
135,Армії Сербії роздавали шеврони з гербом рф для боротьби з Косово у липні 2022 року,False
136,"Bayraktar, який купили литовці для України, збили через три з половиною хвилини після першого вильоту",False
137,ФОТОУ чеських магазинах вивісили таблички «Українцям вхід заборонено»,False
138,"У біолабораторіях США в Україні вивчали, як заражати українців смертельними вірусами через комарів",False
139,"ЗСУ розбомбили елеватор на Луганщині, аби позбавити людей зерна",False
140,"Ексомбудсменка Людмила Денисова визнала, що поширювала фейки про російську армію за наказом української розвідки",False
141,ФОТОУ Києві з’явилися наліпки із закликами відмовитися від метрополітену,False
142,У Києві отруїли члена української делегації на перемовинах з рф Рустема Умерова,False
143,США визнали свою допомогу Україні помилкою — The American Conservative,False
144,Халук Байрактар порадив Сергію Пашинському воювати самостійно,False
145,"CNN опублікувало фото сербського готелю, який начебто знаходиться в Україні",False
146,Бійці «Азова» розіп’яли та спалили заживо бойовика так званої «днр»,False
147,Відступ російських військ з острову Зміїний є «жестом доброї волі»,False
148,"Зеленський залучився підтримкою тих країн, які були союзниками Гітлера",False
149,"Українські радикали розстріляли цивільних, що покидали Волноваху",False
150,Наказ Генштабу ЗСУ про мобілізацію жінок,False
151,Фото з трьома українськими пожежниками,False
152,Українська сторона відкрила вогонь по евакуаційних коридорах на Сумщині та Запоріжжі,False
153,Хілларі Клінтон закликає США передати Україні ядерну зброю,False
154,Українські біженці спалили будинок в Німеччині,False
155,"Відео мерця, що ожив в українському морзі",False
156,"В Україні воювали два бальйони польської піхоти, їх знищили",False
157,Рубіжне в Луганській області перейшло під повний контроль російських військ,False
158,Фото дівчини зі свастикою в Маріуполі — доказ злочинів «Азова»,False
159,Медогляд українського полоненого із фашистськими татуюваннями — фото,False
160,"Американські дрони Switchblade 300, які США постачають Україні, виставили на продаж в даркнеті",False
161,Військовий зачитує бійцям указ Зеленського наступати на Бєлгород — відео,False
162,Зеленський одягнув футболку з емблемою УПА,False
163,У Чорному морі горять «вишки Бойка» внаслідок влучання ракет ЗСУ — відео,False
164,Західні ЗМІ створили відеопостановку про масові жертви серед цивільних в Україні,False
165,ФОТОУ Верховній Раді України розглядають можливість зниження призовного віку до 16 років,False
166,"(ОНОВЛЕНО) Карта, яка ілюструє намір Польщі привласнити західні області України",False
167,Біженця із України в торговому центрі у Великій Британії змусили прибрати намальовану ним свастику,False
168,Фото знищеної 13-ої роти російських окупантів у квітні 2022 року,False
169,Росія завдала ударів по боєприпасах та катеру ЗСУ в військовій частині Одеського порту — Лавров,False
170,Діти в Україні використовують нацистські жести при вітанні з військовими ЗСУ,False
171,"Фото масштабних боїв біля Харкова, Миколаєва і на Донбасі 18 квітня 2022 року",False
172,"ОБСЄ мовчить про злочини Києва, це підштовхує Україну до нових звірств",False
173,"Зеленський заявив, що готовий виконувати «Мінські домовленості», якщо росія виведе війська з України та не проводитиме референдуми",False
174,росія знищила всю хімічну зброю у 2017 році,False
175,"Україна готує «постановки» у Харківській області, як у Бучі",False
176,"США визнали, що проводили досліди над українськими військовими та пацієнтами психлікарень",False
177,Володимир Зеленський втік із України після вторгнення Росії,False
178,На Донбасі «чорні трансплантологи» забирають органи у поранених українських бійців та місцевих із проросійськими поглядами,False
179,"Українських військових накачували наркотиками з біолабораторій, одну з таких лабораторій знайшли в Рубіжному",False
180,Збір збудників холери в Маріуполі — доказ підготовки української провокації з використанням зброї масового знищення,False
181,Фото наркотичних речовин на робочому столі Зеленського,False
182,Українських біженців в Іспанії змушують брати участь у дослідах та ставати донорами органів,False
183,Українські військові збираються підірвати дитячу лікарню у Харкові,False
184,У Запоріжжі діють щонайменше три біолабораторії ЗСУ,False
185,У військкоматах Херсонської області знайшли українські медалі «За взяття Криму»,False
186,Документ Міністерства оборони України про кількість втрат серед українських військових,False
187,Зеленський наказав не використовувати «Байрактари» на передовій,False
188,"Залужний заявив, що ЗСУ зайняли село Сухий Ставок на Херсонщині",False
189,Українські біженці викосили свастику на полі в німецькому передмісті,False
190,російська система ППО збила український літак над Одесою,False
191,"ФОТОДокумент Міноборони України про знищення даних українців, які співпрацювали з військовими лабораторіями США",False
192,Україна просить Польщу назвати вулицю у Варшаві іменем Степана Бандери,False
193,Російська армія зайняла Ізюм на Харківщині,False
194,У мережу «злили» американський звіт за результатами перевірки українських підрозділів на навчаннях в Англії,False
195,Україна застосувала хімічну зброю проти російських солдатів у Запорізькій області,False
196,Відео вибуху в Миколаєві 10 квітня 2022 року,False
197,"Дмитро Кулеба заявив, що НАТО хоче вступити у війну в Україні",False
198,Усі сайти українських органів влади зламали,False
199,Велика Британія та Туреччина планують скупити українське зерно та приректи Україну на голод,False
200,Кіностудія Walt Disney визнала результати російського псевдореферендуму в Донецькій області,False
201,ФОТОУ Києві розвішали білборди із фотографіями Павла Лагойди та Віктора Пилипенка,False
202,"Депутат канадського парламенту Іван Бейкер заявив, що Захід втомився від України і пропонує передати частину своїх територій рф",False
203,"Росіяни знищили потяг, який перевозив українських військових та військову техніку",False
204,російський БТР підірвався на міні — відео 2022 року,False
205,Техас планує провести референдум про вихід зі складу США,False
206,Відео з квартири в Одесі після обстрілу 23 квітня 2022 року,False
207,ЗСУ замінували склади з аміаком у Сєвєродонецьку,False
208,Велика Британія та США намагаються приховати свою військово-біологічну діяльність в Україні,False
209,Фінляндія перекидає танки до кордону з росією,False
210,Кадри нічного обстрілу Харкова 18 квітня 2022 року,False
211,ЄС у спеціальних центрах підготовки готує українських диверсантів-терористів,False
212,Австрія погодилася платити за газ у рублях,False
213,Масові поховання в Ізюмі — це «постановка» українських лікарів,False
214,Військові 57 окремої мотопіхотної бригади ЗСУ склали зброю та перейшли на бік «ЛНР»,False
215,ФОТОУкраїнських біженцям заборонили порушувати порядок лондонського аеропорту Станстед — фото,False
216,"росіяни знищили на Львівщині склад боєприпасів, отриманих від НАТО",False
217,"Усі телефонні розмови записуватимуть, а соцмережі будуть моніторити — нові правила комунікації",False
218,Почався процес передачі українських територій Польщі,False
219,Фото збитого російського вертольота «Ка-52» українськими військовими у Харківській області,False
220,"Квентін Тарантіно запостив у Instagram світлину, на якій пропонується змінити прапор рф",False
221,"Російський військовий власноруч знешкодив 9 мін, 2 бомби і забезпечив «успішний наступ»",False
0,украинские СМИ заявляют о шести сбитых самолетах российской армии,False
1,украинские военные заживо сожгли российского пленного солдата,False
2,": украинские военные уничтожили российскую бронетехнику. Телеграм-канал «Думская — новости Одессы» опубликовал сообщение с двумя фотографиями подбитых танков. Авторы уверяют, что это якобы уничтоженная российская бронетехника.",False
3,На территории России после введения санкций перестанут работать бакновские карты иностранных платежных систем Visa и MasterCard.,False
4,в Курской области готовится эвакуация жителей,False
5,"в российских регионах объявлена мобилизация. В соцсети «ВКонтакте» стала появляться таргетированная реклама о начале массовой мобилизации в России. Например, такие сообщения направлены на жителей Барнаула через группу «Как дела, Барнаул?»",False
6,": В Белгороде снаряд попал в здание наркодиспансера. Сообщество «Авто Белгород» опубликовало видео довольно низкого качества, где якобы запечатлен момент попадания боевого снаряда в здание наркодиспансера.",False
7,": Россия отправляет срочников на Украину. Ряд СМИ со ссылкой на «Комитет солдатских матерей» сообщили, что призывников якобы срочно отправили к украинской границе, выдав бронежилеты и боевое оружие.",False
8,": В Якутии приводят в режим повышенной готовности спецотряд силовиков для скорой отправки на Украину. Информацию опубликовали «Новости Якутии» на своём сайте. Утверждается, что якобы «собираются спецотряды из сотрудников МВД, Росгвардии, спецназа».",False
9,": На Украине подбили российский МиГ-29. В соцсетях распространяется видео, где пролетающий истребитель оставляет за собой черный след, как после попадания ракеты.",False
10,"В связи со спецоперацией на Украине вступают в силу новые правила коммуникации в России: начнется тотальная прослушка и запись всех телефонных разговоров и сообщений WhatsApp и мониторинг Twitter, Facebook и прочих социальных сетей. Все устройства подключены к ведомственным системам CDMX.",False
11,: В Любомле российские солдаты давят машины военной техникой. Видео с наездом БМП на легковой автомобиль опубликовал телеграм-канал «Война — Россия.Украина.Донбасс»,False
12,Вооруженные силы Украины применили турецкие БЛА Bayraktar TB2 против союзных войск.,False
13,Больницы Крыма переведены на военное положение,False
14,Студентов третьего курса Первого Санкт-Петербургского государственного медицинского университета имени Павлова призвали на военную службу.,False
15,": Российская авиация атаковала жилые дома в Мариуполе. Ряд телеграм-каналов распространяет видео, где боевые вертолеты якобы наносят удары по мирному поселку.",False
16,На территорию ДНР вошли части полка Кадырова,False
17,"Президент Украины Владимир Зеленский заявил о возможном повторении ситуации 1986 года. ""Российские оккупационные войска пытаются захватить Чернобыльскую АЭС. Наши защитники отдают свои жизни за то, чтобы трагедия 1986 года не повторилась"", – пишет Зеленский в твиттере.",False
18,"«Юнармия» заявила, что участникам движения стыдно за Крым, Донбасс и за другие военные конфликты, где участвует наша российская армия",False
19,: На улицах Харькова идут бои. Об этом сообщает УНИАН взяв видео из Tik-Tok,False
20,Колонна российской техники разгромлена около Сумского артиллерийского училища.,False
21,Несколько российских самолетов летят бомбить Киев.,False
22,"Путин совершает военные преступления, убивая невинных мирных жителей. Об этом написала американский сенатор Марша Блэкберн в своём твиттере.",False
23,"Путин применил ядерное оружие, сообщает бот для скачивания бесплатных книг ""Флибуста"".",False
24,ВСУ продолжают брать в плен российских военных. Такая информация распространяется рядом телеграм-каналов.,False
25,Россия начала наносить ракетно-бомбовые удары по жилым домам Киева.,False
26,": Россия применила на Украине реактивные системы залпового огня ""Град"". Такое сообщение распространил телеграм-канал Nexta.",False
27,"Военный редактор The Times Лариса Браун пишет, что мужчины-украинцы с тоской уезжают на войну, оставляя дома своих детей и жен, и выкладывает трогательное фото прощания.",False
28,: Мариуполь подвергся массированному артобстрелу со стороны России. Такое видео появилось в тик-токе и набрало уже 4 миллиона просмотров.,False
29,": У ВСУ есть летчик-ас «Призрак Киева», который якобы в одиночку сбил 6 российских истребителей. История появилась в Instagram, затем ее подхватил американский твиттер. Даже появились комиксы.",False
30,В России закрывают Instagram. Так рекламирует свой телеграм-канал томский инста-паблик.,False
31,ТГ-канал FUCKТЫ сообщил о бомбардировке Киева.,False
32,"На Чернобыльской АЭС, находящейся под контролем российских войск, повысился радиационный фон",False
33,"В сети появились скрины записи, якобы сделанной МО Украины, о том, что российские войска захватили 2 военных автомобиля и направляются к Киеву, - сообщает канал Срочно, сейчас",False
34,"Вчера много миллионов просмотров собрала леденящая душу история украинской блогерши, владелицы собачьего питомника. Она ехала на машине с матерью и попала под огонь. Мать женщины погибла.",False
35,"Ночью в Киеве сбили российский самолет, он упал на жилые дома.",False
36,Российская техника раздавила автомобиль с водителем внутри в Киеве. Водитель жив.,False
37,"В планах России захватить Молдавию, считают в Турции – такие сообщения выдает в эфир общенациональный телеканал Турции TGRT Haber. В прямом включении корреспондента из Киева телеканал поместил плашку с надписью «Цель атаки – Киев и Молдова».",False
38,В воздушном бою украинский МиГ-29 - тот самый «Киевский призрак» - сбил российский Су.,False
39,: Украину обстреливают со стороны Приднестровья. Видео с летящей крылатой ракетой появилось в YouTube,False
40,: ВСУ уничтожили колонну российской бронетехники с помощью противотанкового ракетного комплекса «Джавелин». Сообщение опубликовал телеграм-канал «Реальная война»,False
41,": В аэропорту Гостомеля уничтожили российский спецназ, который должен был захватить аэродром для превращения его в плацдарм десанта ВС РФ. Об этом заявил заместитель главы МВД Украины Антон Геращенко.",False
42,": Министр обороны Латвии Артис Пабрикс поделился фотографиями российского десанта, погибшего под Гостомелем.",False
43,": сообщения об ограничениях энергоснабжения в Белгородской области появились в комментариях под одним из постов губернатора Вячеслава Гладкова в Instagram. Пользователи уточняли, стоит ли верить угрозам отключения электроснабжения уже с 24 на 25 февраля.",False
44,"The Telegraph пишет, что Россия будет использовать мобильные крематории для сжигания трупов погибших солдат",False
45,Россия стреляет по жилым кварталам Киева «Искандерами»,False
46,Фиолетовыми лампами в окнах подсказывают маршрут нападения для авиации.,False
47,На домах расклеены метки для авиационных ударов. Жителей призывают их срывать.,False
48,В сети появились видеозаписи якобы разгромленной колонны от Росгвардии под Ирпенем и военной техники РФ под Конотопом - сообщает канал Полковник Ходарёнок,False
49,В Москве ОМОН избивает людей на несанкционированном митинге прямо сейчас.,False
50,Государство может конфисковать банковские вклады россиян.,False
